,subject,nll,bic,model,alpha,gamma,theta,lam,beta
34,34,128.3992829540686,283.8790679191593,sb_int-multiplicative_comp-absolute_gbatt-false_gbalt-true_lk-free_inh-none,0.591376797732858,0.8908432250665099,0.7270236372129233,0.7556935824767887,1.1649336900106004
