,subject,nll,bic,model,alpha,gamma,theta,lam,beta
16,16,78.29314224285405,183.6667864967302,sb_int-multiplicative_comp-absolute_gbatt-false_gbalt-true_lk-free_inh-none,0.649909846336657,0.595644621677596,0.8556845795246193,0.4587315239257432,4.457326063642113
