,subject,nll,bic,model,alpha,gamma,theta,lam,beta
39,39,132.12490847429535,291.3303189596128,sb_int-multiplicative_comp-absolute_gbatt-false_gbalt-true_lk-free_inh-none,1.6735375080445076,1.0,0.42580008345188175,0.7343540604994544,0.04097394892088568
