,subject,nll,bic,model,alpha,gamma,theta,lam,beta
20,20,40.88513391823548,108.85076984749307,sb_int-multiplicative_comp-absolute_gbatt-false_gbalt-true_lk-free_inh-none,0.2654678069509526,1.0,0.8318092318641995,0.47923720375428075,10.0
