,subject,nll,bic,model,alpha,gamma,theta,lam,beta
24,24,73.14851348222533,173.37752897547276,sb_int-multiplicative_comp-absolute_gbatt-false_gbalt-true_lk-free_inh-none,0.2550579816831305,1.0,0.8197822257588282,0.6845667083975542,7.269918556109944
