,subject,nll,bic,model,alpha,gamma,theta,lam,beta
10,10,116.2103460521165,259.5011941152551,sb_int-multiplicative_comp-absolute_gbatt-false_gbalt-true_lk-free_inh-none,0.061322058917870376,1.0,0.8116268956782878,0.44093985876641817,10.0
