,subject,nll,bic,model,alpha,gamma,theta,lam,beta
36,36,73.01304008635931,173.10658218374073,sb_int-multiplicative_comp-absolute_gbatt-false_gbalt-true_lk-free_inh-none,0.1488546867176539,1.0,0.8204134868843036,0.6145828648486437,10.0
