,subject,nll,bic,model,alpha,gamma,theta,lam,beta
26,26,60.9029902673397,148.8864825457015,sb_int-multiplicative_comp-absolute_gbatt-false_gbalt-true_lk-free_inh-none,0.31612249665185765,0.3876871370811166,0.6275407075932313,0.3599783839287052,10.0
