,subject,nll,bic,model,alpha,gamma,theta,lam,beta
38,38,108.45436823820374,243.9892384874296,sb_int-multiplicative_comp-absolute_gbatt-false_gbalt-true_lk-free_inh-none,0.7198065926458553,0.7303103175987093,0.6906843885671685,0.8605804708273844,0.9095014856586048
