,subject,nll,bic,model,alpha,gamma,theta,phi,beta
0,0,195.66183740795378,418.40417682692964,sb_int-multiplicative_comp-absolute_gbatt-false_gbalt-true_lk-none_inh-gaze-dependent,0.7790118597737598,0.9537496900103166,0.11109677091941704,0.0,0.042546280192445565
