,subject,nll,bic,model,alpha,gamma,theta,phi,beta
33,33,146.21989204848524,319.52028610799255,sb_int-multiplicative_comp-absolute_gbatt-false_gbalt-true_lk-none_inh-gaze-dependent,0.5245192065048419,0.6247332553599267,1.0,0.029727228925649826,0.4793043977301881
