,subject,nll,bic,model,alpha,gamma,theta,phi,beta
30,30,107.40037314575,241.8812483025221,sb_int-multiplicative_comp-absolute_gbatt-false_gbalt-true_lk-none_inh-gaze-dependent,0.31740395224774853,1.0,1.0,0.011170095024604912,0.6765413883028273
