,subject,nll,bic,model,alpha,gamma,theta,phi,beta
17,17,143.42267806813717,313.9258581472964,sb_int-multiplicative_comp-absolute_gbatt-false_gbalt-true_lk-none_inh-gaze-dependent,0.3559590610108519,0.5473185608521711,0.8357158196880308,0.040942462769608036,0.6728789936249228
