,subject,nll,bic,model,alpha,gamma,theta,phi,beta
12,12,145.85078294147502,318.7820678939721,sb_int-multiplicative_comp-absolute_gbatt-false_gbalt-true_lk-none_inh-gaze-dependent,0.2774881986156166,1.0,0.9375090490972005,0.027028054149224667,0.6819924906441622
