,subject,nll,bic,model,alpha,gamma,theta,phi,beta
31,31,46.513488973330496,120.1074799576831,sb_int-multiplicative_comp-absolute_gbatt-false_gbalt-true_lk-none_inh-gaze-dependent,0.04946917603716523,1.0,1.0,0.013665126570913,1.6553507586697505
