,subject,nll,bic,model,alpha,gamma,theta,phi,beta
3,3,120.69443229075482,268.46936659253174,sb_int-multiplicative_comp-absolute_gbatt-false_gbalt-true_lk-none_inh-gaze-dependent,0.2568222372023315,0.27354368685283625,1.0,0.04561013549699484,4.677410172006789
