,subject,nll,bic,model,alpha,gamma,theta,phi,beta
7,7,139.6289058321342,306.33831367529046,sb_int-multiplicative_comp-absolute_gbatt-false_gbalt-true_lk-none_inh-gaze-dependent,0.7374798312660954,0.6714998786872722,0.905178917366525,0.013242080272730482,0.16607763752406743
