,subject,nll,bic,model,alpha,gamma,theta,phi,beta
42,42,188.08181852092315,403.2441390528684,sb_int-multiplicative_comp-absolute_gbatt-false_gbalt-true_lk-none_inh-gaze-dependent,0.45457327635995787,0.4218634293358104,0.9252129076792844,0.023038156903478345,0.29607197004726843
