,subject,nll,bic,model,w_p,theta,lam,phi,beta
1,1,123.89905683926357,274.87861568954924,sb_int-additive_comp-absolute_gbatt-false_gbalt-true_lk-free_inh-gaze-dependent,0.7052690806235271,0.5174626347863931,0.9210402053599774,0.0,4.491753961099999
