,subject,nll,bic,model,w_p,theta,lam,phi,beta
5,5,84.69953596486934,196.4795739407608,sb_int-additive_comp-absolute_gbatt-false_gbalt-true_lk-free_inh-gaze-dependent,1.0,0.2816383135462856,0.3280796562368125,0.0,10.0
