,subject,nll,bic,model,w_p,theta,lam,phi,beta
13,13,88.37184946513358,203.82420094128926,sb_int-additive_comp-absolute_gbatt-false_gbalt-true_lk-free_inh-gaze-dependent,0.644179068762404,0.27100713440715224,0.9049466173918078,0.0,4.469494049962538
