,subject,nll,bic,model,w_p,theta,lam,phi,beta
4,4,163.78234276550006,354.6451875420222,sb_int-additive_comp-absolute_gbatt-false_gbalt-true_lk-free_inh-gaze-dependent,0.7041415439232372,0.5766202213923814,0.7779202411055625,0.0930620457512603,3.5388945050067044
