,subject,nll,bic,model,w_p,theta,lam,phi,beta
42,42,99.05070623291556,225.18191447685322,sb_int-additive_comp-absolute_gbatt-false_gbalt-true_lk-free_inh-gaze-dependent,0.5345127483270027,0.47517499420342996,0.6940228129429235,0.0,9.297479957248672
