,subject,nll,bic,model,w_p,theta,lam,phi,beta
33,33,152.2506872690388,331.58187654909966,sb_int-additive_comp-absolute_gbatt-false_gbalt-true_lk-free_inh-gaze-dependent,0.6483284895684231,0.6941120202999084,0.8524272239282591,0.0,8.526517972101612
