,subject,nll,bic,model,alpha,gamma,lam,phi,wd,w_p,beta
3,3,113.27340308226616,264.45950897996323,sb_int-multiplicative_comp-absolute_gbatt-false_gbalt-false_lk-gaze-dependent_inh-distance-dependent,0.2750400007061958,0.2795278893672258,0.94976090599752,0.00015355392976952823,45.94798521940791,0.00899781756978004,5.364345731404783
