,subject,nll,bic,model,alpha,gamma,lam,phi,wd,w_p,beta
12,12,124.25794202971878,286.4285868748685,sb_int-multiplicative_comp-absolute_gbatt-false_gbalt-false_lk-gaze-dependent_inh-distance-dependent,0.23427759491421513,0.9902159375130706,0.9496891741849286,0.00015284865135087292,25.229749275252782,0.2651708349936867,1.0515643458925794
