,subject,nll,bic,model,alpha,gamma,lam,phi,wd,w_p,beta
13,13,89.40756746746524,216.72783775036143,sb_int-multiplicative_comp-absolute_gbatt-false_gbalt-false_lk-gaze-dependent_inh-distance-dependent,0.7017207276583572,1.0,0.8768123598314455,9.010066167763389e-06,36.39680027050913,0.8770782077084507,0.15497348469657682
