,subject,nll,bic,model,alpha,gamma,lam,phi,wd,w_p,beta
15,15,144.1287046492087,326.1701121138483,sb_int-multiplicative_comp-absolute_gbatt-false_gbalt-false_lk-gaze-dependent_inh-distance-dependent,0.22389251987330275,1.0,0.627583049661041,0.00014423978490998607,37.81564605705936,0.40061399635890155,0.7884276719286057
