,subject,nll,bic,model,alpha,gamma,lam,phi,wd,w_p,beta
10,10,133.35967626766214,304.6320553507552,sb_int-multiplicative_comp-absolute_gbatt-false_gbalt-false_lk-gaze-dependent_inh-distance-dependent,0.005458973063305764,1.0,0.7397320636680937,0.00020315323842447653,27.785274344354715,0.31282552569640076,1.2692915496619683
