,subject,nll,bic,model,alpha,gamma,lam,phi,wd,w_p,beta
18,18,116.32921763439577,270.57113808422247,sb_int-multiplicative_comp-absolute_gbatt-false_gbalt-false_lk-gaze-dependent_inh-distance-dependent,0.36763696196921264,0.48043134302814827,0.9899680098469955,1.7647135017917893e-05,13.7725254486757,0.0331269426921092,1.2366877309118953
