,subject,nll,bic,model,alpha,gamma,lam,phi,wd,w_p,beta
11,11,102.02654959293213,241.9658020012952,sb_int-multiplicative_comp-absolute_gbatt-false_gbalt-false_lk-gaze-dependent_inh-distance-dependent,0.3038323013099995,1.0,0.8493397508197863,0.00010339887363115429,47.681655043055585,1.537198923511816e-08,0.7401142907714024
