,subject,nll,bic,model,w_p,eta,beta
36,36,179.4452469160754,375.13879503876404,sb_int-additive_comp-vsmean_gbatt-true_gbalt-false_lk-none_inh-none,0.8638092873824792,1.0,1.6979316722476492
