,subject,nll,bic,model,w_p,eta,beta
39,39,182.39800793513183,381.0443170768769,sb_int-additive_comp-vsmean_gbatt-true_gbalt-false_lk-none_inh-none,0.39357084731204073,0.6363841670333027,2.224635915218945
