,subject,nll,bic,model,w_p,eta,beta
23,23,185.26280110933033,386.7739034252739,sb_int-additive_comp-vsmean_gbatt-true_gbalt-false_lk-none_inh-none,0.42877866691238936,0.9327314919947783,1.1538843273741015
