,subject,nll,bic,model,w_p,eta,beta
8,8,183.46229175058772,383.1728847077887,sb_int-additive_comp-vsmean_gbatt-true_gbalt-false_lk-none_inh-none,0.8707911273192327,0.9755337824219245,1.050184091867572
