,subject,nll,bic,model,w_p,eta,beta
2,2,155.22545534175197,326.69921189011717,sb_int-additive_comp-vsmean_gbatt-true_gbalt-false_lk-none_inh-none,0.8774587387129116,1.0,1.5833448646424133
