,subject,nll,bic,model,w_p,eta,beta
37,37,214.91810831885098,446.0845178443152,sb_int-additive_comp-vsmean_gbatt-true_gbalt-false_lk-none_inh-none,0.63719338225601,1.0,0.5581320138932103
