,subject,nll,bic,model,w_p,eta,beta
13,13,214.31926225740474,444.8868257214227,sb_int-additive_comp-vsmean_gbatt-true_gbalt-false_lk-none_inh-none,0.5603074621127258,0.6872982585906534,0.6755176419058601
