,subject,nll,bic,model,w_p,eta,beta
35,35,204.08217623845468,424.4126536835226,sb_int-additive_comp-vsmean_gbatt-true_gbalt-false_lk-none_inh-none,0.7933966410099532,0.9369884280672323,0.9251797688916891
