,subject,nll,bic,model,w_p,eta,beta
18,18,154.55458651086485,325.35747422834294,sb_int-additive_comp-vsmean_gbatt-true_gbalt-false_lk-none_inh-none,0.6793789450678708,1.0,2.064345296391063
