,subject,nll,bic,model,w_p,eta,beta
12,12,185.204580083223,386.6574613730592,sb_int-additive_comp-vsmean_gbatt-true_gbalt-false_lk-none_inh-none,0.7794714408752932,1.0,1.7355610266469557
