,subject,nll,bic,model,w_p,eta,beta
16,16,188.9242272203551,394.09675564732345,sb_int-additive_comp-vsmean_gbatt-true_gbalt-false_lk-none_inh-none,0.4929729773828792,0.8854702869981307,0.8220213449051157
