,subject,nll,bic,model,w_p,eta,beta
4,4,226.85645800954194,469.9612172256971,sb_int-additive_comp-vsmean_gbatt-true_gbalt-false_lk-none_inh-none,0.6838445650600723,0.9556564802362238,0.33721083278609787
