,subject,nll,bic,model,w_p,eta,beta
22,22,220.16016117467962,456.56862355597247,sb_int-additive_comp-vsmean_gbatt-true_gbalt-false_lk-none_inh-none,0.846051636716919,1.0,0.7766965024548926
