,subject,nll,bic,model,w_p,eta,beta
34,34,207.85862231369572,431.9655458340047,sb_int-additive_comp-vsmean_gbatt-true_gbalt-false_lk-none_inh-none,0.5772674499928783,0.8539523207640641,0.5556022551497782
