,subject,nll,bic,model,w_p,eta,beta
24,24,171.7674019642811,359.78310513517545,sb_int-additive_comp-vsmean_gbatt-true_gbalt-false_lk-none_inh-none,0.7896354048429122,0.9784505638051774,1.5738122357048336
