,subject,nll,bic,model,w_p,eta,beta
20,20,129.86936627647108,275.9870337595554,sb_int-additive_comp-vsmean_gbatt-true_gbalt-false_lk-none_inh-none,0.8063235156955454,1.0,2.9822858513969637
