,subject,nll,bic,model,w_p,eta,beta
26,26,212.60894467289035,441.4661905523939,sb_int-additive_comp-vsmean_gbatt-true_gbalt-false_lk-none_inh-none,0.708546229334507,0.43898374728547357,0.6255978783148465
