,subject,nll,bic,model,w_p,eta,beta
30,30,151.1365125086753,318.52132622396385,sb_int-additive_comp-vsmean_gbatt-true_gbalt-false_lk-none_inh-none,0.7682934045785955,1.0,1.8924997560501173
