,subject,nll,bic,model,w_p,eta,beta
32,32,209.72425998749588,435.696821181605,sb_int-additive_comp-vsmean_gbatt-true_gbalt-false_lk-none_inh-none,0.3240511468062623,1.0,0.39748853652972177
