,subject,nll,bic,model,w_p,eta,beta
42,42,242.17942465127516,500.60715050916355,sb_int-additive_comp-vsmean_gbatt-true_gbalt-false_lk-none_inh-none,0.4953838901088895,0.8586371839190521,0.1801878627143172
