,subject,nll,bic,model,w_p,eta,beta
17,17,195.42376050685098,407.0958222203152,sb_int-additive_comp-vsmean_gbatt-true_gbalt-false_lk-none_inh-none,0.6869434276192453,1.0,1.3130593170268468
