,subject,nll,bic,model,w_p,eta,beta
10,10,190.55742938677943,397.3631599801721,sb_int-additive_comp-vsmean_gbatt-true_gbalt-false_lk-none_inh-none,0.9656928134215723,1.0,1.184868787306393
