,subject,nll,bic,model,w_p,eta,beta
5,5,211.4040895738218,439.05648035425685,sb_int-additive_comp-vsmean_gbatt-true_gbalt-false_lk-none_inh-none,0.8544401126115884,0.832391857830461,0.6099474428619304
