,subject,nll,bic,model,alpha,gamma,phi,beta
15,15,208.0513675434068,437.7671366956313,sb_int-multiplicative_comp-vsmean_gbatt-false_gbalt-false_lk-none_inh-gaze-dependent,0.21350424098289855,1.0,0.0,0.2824811955853691
