,subject,nll,bic,model,alpha,gamma,phi,beta
6,6,142.96765634197467,307.59971429276703,sb_int-multiplicative_comp-vsmean_gbatt-false_gbalt-false_lk-none_inh-gaze-dependent,0.8740687263635533,0.873957516234103,0.0,0.05482138096502629
