,subject,nll,bic,model,alpha,gamma,phi,beta
16,16,152.59477311811764,326.85394784505297,sb_int-multiplicative_comp-vsmean_gbatt-false_gbalt-false_lk-none_inh-gaze-dependent,0.7179402237184552,0.6832537022868842,0.0,0.10907785188249833
