,subject,nll,bic,model,alpha,gamma,phi,beta
17,17,195.5729697701591,412.81034114913587,sb_int-multiplicative_comp-vsmean_gbatt-false_gbalt-false_lk-none_inh-gaze-dependent,0.3843253210510429,0.7338821933274386,0.0,0.2529913823103692
