,subject,nll,bic,model,alpha,gamma,phi,beta
20,20,112.40352676497298,246.47145513876364,sb_int-multiplicative_comp-vsmean_gbatt-false_gbalt-false_lk-none_inh-gaze-dependent,0.2558904464028364,1.0,0.1243889753190762,0.5031056180266301
