,subject,nll,bic,model,alpha,gamma,phi,beta
23,23,167.16520446198098,355.99481053277964,sb_int-multiplicative_comp-vsmean_gbatt-false_gbalt-false_lk-none_inh-gaze-dependent,1.1445092802038233,1.0,0.027653014562286565,0.020595864871669655
