,subject,nll,bic,model,alpha,gamma,phi,beta
14,14,225.2438118678149,472.1520253444475,sb_int-multiplicative_comp-vsmean_gbatt-false_gbalt-false_lk-none_inh-gaze-dependent,0.46954236721075104,0.44353155570287145,0.0,0.1509283801182026
