,subject,nll,bic,model,alpha,gamma,phi,beta
8,8,169.94989578273214,361.56419317428197,sb_int-multiplicative_comp-vsmean_gbatt-false_gbalt-false_lk-none_inh-gaze-dependent,0.16673244943478116,1.0,0.0,0.43895860280024684
