,subject,nll,bic,model,alpha,gamma,phi,beta
18,18,136.496402579127,294.65720676707167,sb_int-multiplicative_comp-vsmean_gbatt-false_gbalt-false_lk-none_inh-gaze-dependent,0.4092199201971022,0.6431314219002023,0.006847838946836801,0.4686157904440831
