,subject,nll,bic,model,alpha,gamma,phi,beta
7,7,176.37340747249337,374.4112165538044,sb_int-multiplicative_comp-vsmean_gbatt-false_gbalt-false_lk-none_inh-gaze-dependent,0.7755663199906021,0.7081566091800696,0.0,0.07817807871474994
